Support	U	c1	c2	DFT_x1	DFT_x2	DFT_x3	DFT_x4	DFT_x5	DFT_x6	DFT_x7	DFT_p1	DFT_p2	DFT_p3	DFT+U_x1	DFT+U_x2	DFT+U_x3	DFT+U_x4	DFT+U_x5	DFT+U_x6	DFT+U_x7	DFT+U_p1	DFT+U_p2	DFT+U_p3	SISSO_x1	SISSO_x2	SISSO_x3	SISSO_x4	SISSO_x5	SISSO_x6	SISSO_x7	SISSO_p1	SISSO_p2	SISSO_p3	R	EN	QN	Subshell	Ion_OE	Auxiliary_type	Auxiliary_zval
r-TiO2	3	0.9	-0.4	0.26815	0.26906	0.18476	0.26906	0.17583	0	0	1.66049	1.62748	1.66049	0.23981	0.23357	0.15459	0.23357	0.1331	0	0	1.61283	1.56401	1.61283	0.226283595	0.172349442	0.148135787	0.173270405	0.144877219	-9.35036E-07	-1.27976E-06	1.643734528	1.656478431	1.642484894	147	1.54	3	5	0	2	7.1
r-TiO2	3	1	-0.2	0.26815	0.26906	0.18476	0.26906	0.17583	0	0	1.66049	1.62748	1.66049	0.24429	0.25526	0.15834	0.25527	0.1494	0	0	1.72003	1.66238	1.72003	0.260979631	0.228661685	0.146498102	0.230199634	0.151397104	-9.35036E-07	-1.27976E-06	1.740900376	1.700921712	1.73566701	147	1.54	3	5	0	2	8.1
r-TiO2	3	1	-0.4	0.26815	0.26906	0.18476	0.26906	0.17583	0	0	1.66049	1.62748	1.66049	0.30042	0.29332	0.19063	0.29332	0.15526	0	0	1.62464	1.56883	1.62463	0.278747444	0.224885598	0.183412309	0.22850333	0.177666346	-9.35036E-07	-1.27976E-06	1.643734528	1.656478431	1.66621322	147	1.54	3	5	0	2	9.1
r-TiO2	3	1.1	-0.4	0.26815	0.26906	0.18476	0.26906	0.17583	0	0	1.66049	1.62748	1.66049	0.38271	0.38237	0.23658	0.38238	0.16926	0	0	1.62529	1.54762	1.62529	0.329774432	0.280330853	0.228578198	0.282222294	0.207119617	-9.35036E-07	-1.27976E-06	1.643734528	1.656478431	1.689941546	147	1.54	3	5	0	2	10.1
WO3	0	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.381556167	0.431683298	0.379658441	0.382085032	0.33801906	-9.35036E-07	-1.27976E-06	1.468094321	1.528448971	1.529465644	139	2.36	5	5	0	0	11.1
WO3	1	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.3693875	0.40002875	0.300015	0.37661625	0.2851	0	0	1.57252625	1.587580417	1.550864167	0.358026666	0.407429243	0.310030252	0.381213286	0.289154313	-9.35036E-07	-1.27976E-06	1.59343155	1.617096342	1.568087842	139	2.36	5	5	0	0	12.1
WO3	2	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.33622875	0.38764625	0.200825	0.35375875	0.210135	0	0	1.625956667	1.641750417	1.608103333	0.334497166	0.382370793	0.241065331	0.375111064	0.240289567	-9.35036E-07	-1.27976E-06	1.654968756	1.652440754	1.622764197	139	2.36	5	5	0	0	13.1
WO3	3	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.30435875	0.3655775	0.1350475	0.3279025	0.15435375	0	0	1.67701875	1.69173875	1.6638575	0.310967665	0.354439505	0.174469224	0.358547891	0.19142482	-9.35036E-07	-1.27976E-06	1.68527771	1.673028656	1.675572284	139	2.36	5	5	0	0	14.1
WO3	4	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.2700925	0.33155375	0.094395	0.29527	0.114255	0	0	1.724484583	1.735300833	1.71960625	0.287438165	0.320187976	0.11308451	0.326293289	0.142560074	-9.35036E-07	-1.27976E-06	1.728693917	1.693904915	1.72662103	139	2.36	5	5	0	0	15.1
WO3	5	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.235715	0.288425	0.069675	0.25691375	0.083175	0	0	1.770527083	1.7759575	1.775650417	0.263908665	0.274789837	0.060890797	0.273116784	0.093695327	-9.35036E-07	-1.27976E-06	1.754774792	1.721359619	1.776052917	139	2.36	5	5	0	0	16.1
WO3	6	1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.19897875	0.242895	0.047865	0.22496625	0.061355	0	0	1.816677083	1.815183333	1.831665	0.240379164	0.212039761	0.023004725	0.193787899	0.044830581	-9.35036E-07	-1.27976E-06	1.780193196	1.756857054	1.823978254	139	2.36	5	5	0	0	17.1
WO3	1	0.8	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.232685	0.250145	0.193145	0.237135	0.185105	0	0	1.574546667	1.588295	1.552475	0.205446194	0.254179668	0.184014608	0.220980097	0.184095642	-9.35036E-07	-1.27976E-06	1.59343155	1.617096342	1.551840259	139	2.36	5	5	0	0	18.1
WO3	1	0.9	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.294755	0.31833	0.24046	0.300645	0.23014	0	0	1.57615	1.59023	1.554465	0.280499855	0.326548327	0.242504192	0.299798096	0.234975284	-9.35036E-07	-1.27976E-06	1.59343155	1.617096342	1.55996405	139	2.36	5	5	0	0	19.1
WO3	1	1.1	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.460095	0.5071	0.385325	0.472235	0.36903	0	0	1.55827	1.574911667	1.537303333	0.433430201	0.496820694	0.386855541	0.460398707	0.338466815	-9.35036E-07	-1.27976E-06	1.59343155	1.617096342	1.576211633	139	2.36	5	5	0	0	20.1
WO3	2	0.8	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.214035	0.234065	0.14973	0.219135	0.145315	0	0	1.617616667	1.630663333	1.600279583	0.181916694	0.229356539	0.14930035	0.214877875	0.15938494	-9.35036E-07	-1.27976E-06	1.654968756	1.652440754	1.590269031	139	2.36	5	5	0	0	3.5
WO3	2	0.9	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.26928	0.299385	0.17528	0.2774	0.17301	0	0	1.625575833	1.639512083	1.608275	0.256970355	0.301626141	0.195313819	0.293695874	0.201458451	-9.35036E-07	-1.27976E-06	1.654968756	1.652440754	1.606516614	139	2.36	5	5	0	0	3.5
WO3	3	0.8	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.19614	0.218005	0.11459	0.20241	0.11399	0	0	1.660326667	1.671846667	1.646073333	0.158387193	0.202444977	0.116320724	0.198314701	0.134674239	-9.35036E-07	-1.27976E-06	1.68527771	1.673028656	1.626829537	139	2.36	5	5	0	0	3.5
WO3	3	0.9	0	0.39437625	0.4163175	0.3796725	0.40005625	0.36303875	0	0	1.532489583	1.54704375	1.506700833	0.244155	0.279085	0.12631	0.2541	0.13064	0	0	1.673282917	1.685572917	1.660841667	0.233440855	0.274285328	0.150126163	0.2771327	0.167941618	-9.35036E-07	-1.27976E-06	1.68527771	1.673028656	1.651200911	139	2.36	5	5	0	0	3.5
Y2O3	1	1	0	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0335625	0.0335625	0.0290725	0.03356	0.0290725	0	0	1.81295	1.81295	1.812946667	0.044534304	0.03705785	-0.012613679	0.034636991	0.000129817	-9.35036E-07	-1.27976E-06	1.742865779	1.827772974	1.787693682	180	1.22	4	5	0	1	3.5
Y2O3	2	1	0	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.021305	0.021305	0.0230475	0.0213075	0.0230475	0	0	1.851209792	1.851206667	1.851203333	0.033788033	0.028090519	-0.015733175	0.032531027	-0.002424337	-9.35036E-07	-1.27976E-06	1.800035874	1.851542371	1.838941616	180	1.22	4	5	0	1	3.5
Y2O3	3	1	0	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.01524	0.01524	0.0187275	0.01524	0.0187275	0	0	1.876783333	1.876786667	1.87678	0.023041762	0.017067392	-0.017111217	0.026814838	-0.004978491	-9.35036E-07	-1.27976E-06	1.843619678	1.870005414	1.888321284	180	1.22	4	5	0	1	3.5
Y2O3	4	1	0	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0116275	0.011625	0.0155175	0.011625	0.0155175	0	0	1.895596667	1.895593333	1.895589583	0.012295492	0.001521515	-0.014658059	0.015683313	-0.007532645	-9.35036E-07	-1.27976E-06	1.873645903	1.885209375	1.93594161	180	1.22	4	5	0	1	3.5
Y2O3	1	0.9	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0300725	0.0300725	0.024625	0.0300725	0.0246275	0	0	1.803883333	1.803883333	1.80388	0.041374693	0.022626783	0.016020626	0.020033338	0.017843786	-9.35036E-07	-1.27976E-06	1.788869339	1.794258986	1.784670152	180	1.22	4	5	0	1	3.5
Y2O3	1	0.9	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0300725	0.0300725	0.024625	0.0300725	0.0246275	0	0	1.803883333	1.803883333	1.80388	0.044311258	0.022606897	0.048635386	0.015637671	0.041109541	-9.35036E-07	-1.27976E-06	1.8348729	1.793155756	1.846270396	180	1.22	4	5	0	1	3.5
Y2O3	1	1	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.033515	0.033515	0.029065	0.0335175	0.0290675	0	0	1.813003333	1.813003333	1.813	0.055832216	0.037042874	0.023423982	0.034359414	0.025068152	-9.35036E-07	-1.27976E-06	1.788869339	1.794258986	1.792451101	180	1.22	4	5	0	1	3.5
Y2O3	1	1	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.033515	0.033515	0.029065	0.0335175	0.0290675	0	0	1.813003333	1.813003333	1.813	0.058768782	0.03701271	0.056048305	0.030183731	0.04834299	-9.35036E-07	-1.27976E-06	1.8348729	1.793155756	1.854051345	180	1.22	4	5	0	1	3.5
Y2O3	1	1.1	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.03660875	0.0366075	0.0335375	0.0366075	0.0335375	0	0	1.821953333	1.821953333	1.82195	0.069893783	0.052973462	0.031989798	0.048292136	0.033474652	-9.35036E-07	-1.27976E-06	1.788869339	1.794258986	1.800232051	180	1.22	4	5	0	1	3.5
Y2O3	1	1.1	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.03660875	0.0366075	0.0335375	0.0366075	0.0335375	0	0	1.821953333	1.821953333	1.82195	0.072830348	0.052922024	0.064634248	0.044315473	0.056757591	-9.35036E-07	-1.27976E-06	1.8348729	1.793155756	1.861832294	180	1.22	4	5	0	1	3.5
Y2O3	2	0.9	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.019945	0.019945	0.0202475	0.019945	0.02025	0	0	1.83933	1.839326667	1.839323333	0.041926334	0.013565171	0.013067372	0.018034502	0.015801047	-9.35036E-07	-1.27976E-06	1.820342795	1.818028383	1.804473145	180	1.22	4	5	0	1	3.5
Y2O3	2	0.9	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.019945	0.019945	0.0202475	0.019945	0.02025	0	0	1.83933	1.839326667	1.839323333	0.047799465	0.01324701	0.045953927	0.015161605	0.039433803	-9.35036E-07	-1.27976E-06	1.840649715	1.816925153	1.842409397	180	1.22	4	5	0	1	3.5
Y2O3	2	1	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0212625	0.0212625	0.02305	0.0212625	0.0230475	0	0	1.85128	1.851273333	1.851273333	0.056383858	0.027850908	0.020496517	0.032352315	0.022976739	-9.35036E-07	-1.27976E-06	1.820342795	1.818028383	1.820035044	180	1.22	4	5	0	1	3.5
Y2O3	2	1	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0212625	0.0212625	0.02305	0.0212625	0.0230475	0	0	1.85128	1.851273333	1.851273333	0.062256989	0.027368273	0.053536087	0.029575455	0.0466289	-9.35036E-07	-1.27976E-06	1.840649715	1.816925153	1.857971295	180	1.22	4	5	0	1	3.5
Y2O3	2	1.1	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0222675	0.0222675	0.02561	0.0222675	0.02561	0	0	1.86258	1.862576667	1.862573333	0.070445425	0.043592614	0.029147082	0.046277758	0.031339625	-9.35036E-07	-1.27976E-06	1.820342795	1.818028383	1.835596942	180	1.22	4	5	0	1	4
Y2O3	2	1.1	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0222675	0.0222675	0.02561	0.0222675	0.02561	0	0	1.86258	1.862576667	1.862573333	0.076318555	0.042769601	0.062508682	0.043590736	0.055008484	-9.35036E-07	-1.27976E-06	1.840649715	1.816925153	1.873533194	180	1.22	4	5	0	1	4
Y2O3	3	0.9	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.01467	0.01467	0.016955	0.01467	0.0169525	0	0	1.863826667	1.863826667	1.863823333	0.042477976	0.002133496	0.012125935	0.012383867	0.01376	-9.35036E-07	-1.27976E-06	1.838229959	1.836491426	1.822407871	180	1.22	4	5	0	1	4
Y2O3	3	0.9	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.01467	0.01467	0.016955	0.01467	0.0169525	0	0	1.863826667	1.863826667	1.863823333	0.051287672	0.000522806	0.046190272	0.01026585	0.037771607	-9.35036E-07	-1.27976E-06	1.832840241	1.835388196	1.836680131	180	1.22	4	5	0	1	4
Y2O3	3	1	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0152025	0.0152025	0.0187225	0.0152025	0.0187225	0	0	1.87686	1.87686	1.876853333	0.0569355	0.015854362	0.019950609	0.026698846	0.020887091	-9.35036E-07	-1.27976E-06	1.838229959	1.836491426	1.845750719	180	1.22	4	5	0	1	4
Y2O3	3	1	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0152025	0.0152025	0.0187225	0.0152025	0.0187225	0	0	1.87686	1.87686	1.876853333	0.065745196	0.013411026	0.054789584	0.024634375	0.04492893	-9.35036E-07	-1.27976E-06	1.832840241	1.835388196	1.860022978	180	1.22	4	5	0	1	4
Y2O3	3	1.1	-0.2	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0155025	0.0155025	0.0201875	0.0155025	0.0201875	0	0	1.888933333	1.888936667	1.88893	0.070997066	0.03077758	0.02922217	0.040621696	0.029131409	-9.35036E-07	-1.27976E-06	1.838229959	1.836491426	1.869093567	180	1.22	4	5	0	1	4
Y2O3	3	1.1	-0.4	0.0703275	0.0703275	0.03798	0.070325	0.0379775	0	0	1.74411875	1.744116667	1.74411	0.0155025	0.0155025	0.0201875	0.0155025	0.0201875	0	0	1.888933333	1.888936667	1.88893	0.079806762	0.026611079	0.065691419	0.038608158	0.052673859	-9.35036E-07	-1.27976E-06	1.832840241	1.835388196	1.883365826	180	1.22	4	5	0	1	4
ZrO2	1	1	0	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.06574	0.07809	0.0788	0.07945	0.05364	0	0	2.159173333	1.3205	2.101806667	0.047496868	0.069230041	0.041581838	0.075297021	0.051810731	-9.35036E-07	-1.27976E-06	2.237765085	1.155791666	2.12886336	155	1.33	4	5	0	1	4
ZrO2	2	1	0	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.04197	0.04455	0.04953	0.0443	0.03657	0	0	2.202643333	1.362276667	2.154626667	0.029507228	0.055875048	0.035245391	0.072035785	0.046280433	-9.35036E-07	-1.27976E-06	2.002541727	1.457733584	2.175632085	155	1.33	4	5	0	1	4
ZrO2	3	1	0	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.02972	0.02914	0.03405	0.02856	0.0269	0	0	2.229861667	1.388806667	2.189526667	0.011517588	0.041108379	0.034072703	0.063183859	0.040750136	-9.35036E-07	-1.27976E-06	1.996117481	1.545661699	2.220532542	155	1.33	4	5	0	1	4
ZrO2	4	1	0	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.02237	0.02072	0.02492	0.02007	0.0207325	0	0	2.24865	1.4072	2.214296667	-0.006472052	0.023236022	0.044260285	0.045945896	0.035219838	-9.35036E-07	-1.27976E-06	2.342710025	1.583692461	2.263673658	155	1.33	4	5	0	1	4
ZrO2	1	0.9	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.05816	0.07036	0.06927	0.07185	0.04695	0	0	2.149301667	1.311843333	2.090574167	0.045397189	0.043929106	0.060020904	0.052804831	0.060090512	-9.35036E-07	-1.27976E-06	2.162334401	1.346264913	2.103135111	155	1.33	4	5	0	1	4
ZrO2	1	0.9	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.05816	0.07036	0.06927	0.07185	0.04695	0	0	2.149301667	1.311843333	2.090574167	0.049122029	0.043921646	0.091917475	0.048397224	0.083759378	-9.35036E-07	-1.27976E-06	2.086903717	1.37012389	2.095277433	155	1.33	4	5	0	1	4
ZrO2	1	1	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.06571	0.07809	0.07861	0.07937	0.05364	0	0	2.158861667	1.32084	2.10145	0.061827526	0.069223703	0.078012095	0.075022523	0.077287699	-9.35036E-07	-1.27976E-06	2.162334401	1.346264913	2.11046814	155	1.33	4	5	0	1	4
ZrO2	1	1	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.06571	0.07809	0.07861	0.07937	0.05364	0	0	2.158861667	1.32084	2.10145	0.065552366	0.069214204	0.109926181	0.070836453	0.100998281	-9.35036E-07	-1.27976E-06	2.086903717	1.37012389	2.102610461	155	1.33	4	5	0	1	4
ZrO2	1	1.1	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.07267	0.08487	0.0874	0.08589	0.06001	0	0	2.168125	1.329725	2.112029167	0.077807875	0.097180365	0.097424946	0.096630717	0.097316868	-9.35036E-07	-1.27976E-06	2.162334401	1.346264913	2.117801168	155	1.33	4	5	0	1	4
ZrO2	1	1.1	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.07267	0.08487	0.0874	0.08589	0.06001	0	0	2.168125	1.329725	2.112029167	0.081532715	0.097167853	0.1304459	0.092645001	0.121066549	-9.35036E-07	-1.27976E-06	2.086903717	1.37012389	2.10994349	155	1.33	4	5	0	1	4
ZrO2	2	0.9	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.04213	0.04293	0.0473025	0.04767	0.0509375	0	0	1.7608875	1.677731667	2.086856667	0.041738207	0.030531689	0.055099243	0.049679565	0.055783146	-9.35036E-07	-1.27976E-06	1.901414403	1.648206831	2.118906815	155	1.33	4	5	0	1	0
ZrO2	2	0.9	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.04213	0.04293	0.0473025	0.04767	0.0509375	0	0	1.7608875	1.677731667	2.086856667	0.049187887	0.030412327	0.076494775	0.046831362	0.080213892	-9.35036E-07	-1.27976E-06	1.800287079	1.672065808	2.087385145	155	1.33	4	5	0	1	0
ZrO2	2	1	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.0440675	0.0449225	0.0512525	0.0503275	0.0552325	0	0	1.777929167	1.686335833	2.102325	0.058168545	0.055773638	0.07775662	0.07188892	0.072758443	-9.35036E-07	-1.27976E-06	1.901414403	1.648206831	2.133572872	155	1.33	4	5	0	1	0
ZrO2	2	1	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.0440675	0.0449225	0.0512525	0.0503275	0.0552325	0	0	1.777929167	1.686335833	2.102325	0.065618224	0.055621652	0.099432397	0.069137201	0.09727976	-9.35036E-07	-1.27976E-06	1.800287079	1.672065808	2.102051201	155	1.33	4	5	0	1	0
ZrO2	2	1.1	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.045135	0.0460925	0.0546675	0.0522825	0.0587525	0	0	1.7865	1.700098333	2.1190325	0.074148894	0.083664236	0.08124792	0.093489773	0.092578131	-9.35036E-07	-1.27976E-06	1.901414403	1.648206831	2.148238928	155	1.33	4	5	0	1	0
ZrO2	2	1.1	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.045135	0.0460925	0.0546675	0.0522825	0.0587525	0	0	1.7865	1.700098333	2.1190325	0.081598574	0.083464054	0.120633588	0.090828296	0.117180495	-9.35036E-07	-1.27976E-06	1.800287079	1.672065808	2.116717258	155	1.33	4	5	0	1	0
ZrO2	3	0.9	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.0291575	0.0296575	0.035245	0.0335275	0.0377575	0	0	1.787820833	1.703861667	2.123469167	0.038079226	0.015581182	0.058762182	0.040970038	0.051485527	-9.35036E-07	-1.27976E-06	1.869293518	1.736134946	2.132810252	155	1.33	4	5	0	1	0
ZrO2	3	0.9	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.0291575	0.0296575	0.035245	0.0335275	0.0377575	0	0	1.787820833	1.703861667	2.123469167	0.049253745	0.014976914	0.03465321	0.038954565	0.076746383	-9.35036E-07	-1.27976E-06	1.742469555	1.759993923	2.077624589	155	1.33	4	5	0	1	0
ZrO2	3	1	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.029315	0.02984	0.0367775	0.0340725	0.0392875	0	0	1.80117	1.717066667	2.141964167	0.054509563	0.040594986	0.102934812	0.063176543	0.06823935	-9.35036E-07	-1.27976E-06	1.869293518	1.736134946	2.154809337	155	1.33	4	5	0	1	0
ZrO2	3	1	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.029315	0.02984	0.0367775	0.0340725	0.0392875	0	0	1.80117	1.717066667	2.141964167	0.065684083	0.03982556	0.080244583	0.061214801	0.093642538	-9.35036E-07	-1.27976E-06	1.742469555	1.759993923	2.099623674	155	1.33	4	5	0	1	0
ZrO2	3	1.1	-0.2	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.0289725	0.02952	0.0375575	0.033995	0.0400175	0	0	1.813218333	1.7290475	2.158985	0.070489913	0.068199314	0.03865203	0.084774787	0.087417951	-9.35036E-07	-1.27976E-06	1.869293518	1.736134946	2.176808422	155	1.33	4	5	0	1	0
ZrO2	3	1.1	-0.4	0.12334	0.16876	0.14038	0.1801	0.09096	0	0	2.083645	1.25095	2.01872	0.0289725	0.02952	0.0375575	0.033995	0.0400175	0	0	1.813218333	1.7290475	2.158985	0.081664432	0.06718589	0.105618123	0.08286415	0.109922894	-9.35036E-07	-1.27976E-06	1.742469555	1.759993923	2.121622759	155	1.33	4	5	0	1	0
