U	c1	c2
4.489795918	0.959183673	-0.6
4.489795918	0.806122449	-0.489795918
4.795918367	0.846938776	-0.514285714
4.489795918	0.887755102	-0.465306122
4.693877551	0.836734694	-0.514285714
4.795918367	0.918367347	-0.563265306
4.693877551	0.806122449	-0.428571429
4.489795918	0.785714286	-0.453061224
4.897959184	0.93877551	-0.563265306
5.0	0.897959184	-0.489795918
4.795918367	0.857142857	-0.440816327
4.693877551	0.806122449	-0.489795918
5.0	0.93877551	-0.502040816
5.0	0.897959184	-0.502040816
4.591836735	0.979591837	-0.502040816
4.489795918	0.93877551	-0.587755102
4.795918367	0.795918367	-0.428571429
5.0	0.908163265	-0.489795918
4.795918367	0.918367347	-0.465306122
4.795918367	0.806122449	-0.428571429
4.897959184	0.806122449	-0.453061224
4.591836735	0.87755102	-0.453061224
4.693877551	0.857142857	-0.440816327
4.489795918	0.785714286	-0.465306122
4.489795918	0.918367347	-0.47755102
4.693877551	0.887755102	-0.551020408
4.693877551	0.775510204	-0.428571429
5.0	0.887755102	-0.489795918
4.591836735	0.816326531	-0.502040816
4.591836735	0.959183673	-0.6
4.489795918	0.989795918	-0.514285714
5.0	0.908163265	-0.514285714
4.897959184	0.826530612	-0.440816327
4.897959184	0.918367347	-0.551020408
4.795918367	0.775510204	-0.440816327
4.489795918	0.918367347	-0.575510204
4.897959184	0.816326531	-0.440816327
4.795918367	0.785714286	-0.428571429
4.591836735	0.908163265	-0.465306122
4.693877551	0.918367347	-0.465306122
4.795918367	0.897959184	-0.551020408
4.897959184	0.87755102	-0.453061224
4.489795918	0.857142857	-0.453061224
4.591836735	0.93877551	-0.587755102
4.489795918	0.846938776	-0.526530612
4.897959184	1.0	-0.514285714
4.897959184	0.979591837	-0.502040816
4.897959184	0.908163265	-0.465306122
4.693877551	0.765306122	-0.440816327
4.489795918	0.816326531	-0.502040816
4.693877551	0.816326531	-0.428571429
4.591836735	0.846938776	-0.526530612
5.0	0.959183673	-0.551020408
4.591836735	0.959183673	-0.489795918
5.0	0.979591837	-0.563265306
4.795918367	0.816326531	-0.428571429
4.795918367	0.989795918	-0.502040816
5.0	0.918367347	-0.489795918
4.897959184	0.836734694	-0.440816327
4.489795918	0.969387755	-0.502040816
5.0	0.93877551	-0.53877551
5.0	1.0	-0.575510204
4.693877551	0.989795918	-0.502040816
4.897959184	0.806122449	-0.440816327
4.591836735	0.918367347	-0.575510204
5.0	0.969387755	-0.514285714
4.489795918	0.897959184	-0.563265306
5.0	0.989795918	-0.526530612
4.897959184	0.897959184	-0.53877551
4.897959184	0.959183673	-0.489795918
4.591836735	0.846938776	-0.440816327
4.489795918	0.795918367	-0.440816327
4.897959184	0.846938776	-0.502040816
4.489795918	0.806122449	-0.440816327
4.795918367	0.969387755	-0.489795918
5.0	0.87755102	-0.489795918
4.693877551	0.867346939	-0.53877551
5.0	0.948979592	-0.502040816
5.0	0.887755102	-0.502040816
4.591836735	0.765306122	-0.440816327
4.795918367	0.775510204	-0.428571429
5.0	0.918367347	-0.526530612
4.693877551	0.765306122	-0.428571429
5.0	0.87755102	-0.47755102
4.795918367	0.87755102	-0.53877551
4.591836735	0.775510204	-0.465306122
5.0	0.887755102	-0.47755102
4.693877551	0.969387755	-0.489795918
4.795918367	0.785714286	-0.465306122
4.489795918	0.785714286	-0.440816327
4.489795918	0.775510204	-0.453061224
4.489795918	0.816326531	-0.440816327
4.795918367	0.826530612	-0.502040816
4.591836735	0.897959184	-0.563265306
4.591836735	0.785714286	-0.428571429
4.591836735	0.785714286	-0.47755102
4.897959184	0.806122449	-0.465306122
4.795918367	0.775510204	-0.453061224
4.693877551	0.816326531	-0.502040816
4.591836735	0.795918367	-0.428571429
4.489795918	0.948979592	-0.489795918
4.897959184	0.846938776	-0.440816327
4.795918367	0.826530612	-0.428571429
4.489795918	0.87755102	-0.551020408
4.591836735	0.93877551	-0.47755102
4.693877551	0.775510204	-0.465306122
5.0	0.867346939	-0.47755102
4.897959184	0.816326531	-0.47755102
4.693877551	0.826530612	-0.428571429
4.591836735	0.775510204	-0.428571429
4.897959184	0.93877551	-0.47755102
5.0	0.928571429	-0.489795918
4.897959184	0.87755102	-0.526530612
4.591836735	0.765306122	-0.453061224
5.0	0.897959184	-0.47755102
4.795918367	0.948979592	-0.47755102
4.897959184	0.795918367	-0.440816327
4.693877551	0.765306122	-0.453061224
4.795918367	0.867346939	-0.440816327
4.795918367	0.897959184	-0.453061224
5.0	0.897959184	-0.514285714
4.489795918	0.897959184	-0.465306122
4.489795918	0.826530612	-0.514285714
4.897959184	0.795918367	-0.453061224
4.795918367	0.795918367	-0.47755102
4.591836735	0.806122449	-0.428571429
4.591836735	0.826530612	-0.514285714
4.489795918	0.867346939	-0.453061224
4.489795918	0.775510204	-0.440816327
4.489795918	0.826530612	-0.440816327
4.591836735	0.87755102	-0.551020408
4.693877551	0.948979592	-0.47755102
4.489795918	0.785714286	-0.47755102
4.693877551	0.867346939	-0.440816327
4.693877551	0.785714286	-0.47755102
4.693877551	0.959183673	-0.6
4.693877551	0.846938776	-0.526530612
5.0	0.969387755	-0.563265306
4.693877551	0.897959184	-0.453061224
4.795918367	0.857142857	-0.526530612
4.591836735	0.795918367	-0.489795918
4.897959184	0.887755102	-0.453061224
5.0	0.989795918	-0.575510204
4.489795918	0.775510204	-0.465306122
5.0	0.948979592	-0.551020408
4.795918367	0.765306122	-0.440816327
4.591836735	0.887755102	-0.453061224
5.0	0.867346939	-0.489795918
4.591836735	0.765306122	-0.428571429
4.795918367	0.765306122	-0.428571429
4.693877551	0.93877551	-0.587755102
5.0	0.857142857	-0.47755102
5.0	0.979591837	-0.514285714
4.489795918	0.857142857	-0.53877551
4.693877551	0.755102041	-0.428571429
4.489795918	0.795918367	-0.489795918
4.897959184	0.989795918	-0.6
5.0	0.928571429	-0.53877551
4.897959184	0.826530612	-0.489795918
4.795918367	0.969387755	-0.6
4.897959184	0.969387755	-0.587755102
4.489795918	0.928571429	-0.47755102
4.693877551	0.755102041	-0.440816327
4.591836735	0.857142857	-0.440816327
5.0	0.908163265	-0.47755102
5.0	1.0	-0.526530612
5.0	0.959183673	-0.502040816
4.897959184	0.857142857	-0.514285714
5.0	0.87755102	-0.502040816
4.897959184	0.948979592	-0.575510204
4.795918367	0.948979592	-0.587755102
4.897959184	0.857142857	-0.440816327
4.693877551	0.918367347	-0.575510204
4.591836735	0.816326531	-0.428571429
5.0	0.867346939	-0.465306122
4.897959184	0.918367347	-0.465306122
4.795918367	0.836734694	-0.428571429
5.0	0.857142857	-0.465306122
4.795918367	0.928571429	-0.465306122
4.591836735	0.755102041	-0.440816327
4.489795918	0.948979592	-0.6
4.591836735	0.918367347	-0.465306122
4.591836735	0.857142857	-0.53877551
5.0	0.908163265	-0.526530612
4.897959184	0.928571429	-0.563265306
4.795918367	0.928571429	-0.575510204
4.489795918	0.765306122	-0.453061224
4.897959184	0.785714286	-0.440816327
4.693877551	0.836734694	-0.428571429
4.795918367	0.806122449	-0.489795918
4.489795918	0.765306122	-0.440816327
5.0	0.93877551	-0.489795918
4.489795918	0.836734694	-0.440816327
5.0	0.87755102	-0.465306122
4.591836735	0.989795918	-0.502040816
4.489795918	0.928571429	-0.587755102
4.489795918	1.0	-0.514285714
4.693877551	0.928571429	-0.465306122
4.693877551	0.897959184	-0.563265306
4.693877551	0.795918367	-0.489795918
5.0	0.846938776	-0.465306122
4.591836735	0.755102041	-0.428571429
4.897959184	0.806122449	-0.428571429
4.795918367	0.836734694	-0.514285714
4.693877551	0.775510204	-0.416326531
4.897959184	0.989795918	-0.502040816
4.693877551	0.826530612	-0.514285714
4.897959184	0.908163265	-0.551020408
4.795918367	0.908163265	-0.563265306
4.897959184	0.795918367	-0.428571429
4.489795918	0.806122449	-0.502040816
4.489795918	0.979591837	-0.502040816
4.489795918	0.908163265	-0.575510204
4.591836735	0.806122449	-0.502040816
4.693877551	0.785714286	-0.416326531
4.693877551	0.765306122	-0.416326531
4.489795918	0.836734694	-0.526530612
4.591836735	0.969387755	-0.489795918
4.897959184	0.816326531	-0.428571429
4.591836735	0.948979592	-0.6
4.897959184	0.969387755	-0.489795918
5.0	0.887755102	-0.514285714
5.0	0.846938776	-0.47755102
4.795918367	0.785714286	-0.416326531
4.795918367	0.775510204	-0.416326531
4.489795918	0.87755102	-0.453061224
4.897959184	0.795918367	-0.465306122
4.795918367	0.755102041	-0.428571429
4.795918367	0.87755102	-0.440816327
4.591836735	0.765306122	-0.465306122
5.0	0.887755102	-0.465306122
4.591836735	0.826530612	-0.428571429
5.0	0.918367347	-0.47755102
5.0	0.857142857	-0.489795918
4.693877551	0.87755102	-0.551020408
4.591836735	0.928571429	-0.587755102
4.897959184	0.785714286	-0.453061224
4.795918367	1.0	-0.502040816
4.897959184	0.836734694	-0.502040816
4.897959184	0.785714286	-0.428571429
4.489795918	0.908163265	-0.465306122
4.795918367	0.765306122	-0.453061224
4.591836735	0.836734694	-0.526530612
4.591836735	0.755102041	-0.453061224
4.795918367	0.887755102	-0.551020408
4.897959184	0.887755102	-0.53877551
5.0	0.979591837	-0.575510204
4.489795918	0.887755102	-0.563265306
5.0	0.959183673	-0.563265306
4.693877551	0.795918367	-0.416326531
4.795918367	0.795918367	-0.416326531
4.693877551	0.744897959	-0.428571429
4.693877551	0.755102041	-0.416326531
4.489795918	0.959183673	-0.489795918
4.795918367	0.765306122	-0.416326531
4.693877551	1.0	-0.502040816
5.0	1.0	-0.587755102
4.795918367	0.979591837	-0.489795918
5.0	0.836734694	-0.465306122
4.489795918	0.785714286	-0.428571429
4.795918367	0.775510204	-0.465306122
5.0	0.93877551	-0.551020408
4.897959184	0.897959184	-0.453061224
4.693877551	0.87755102	-0.440816327
4.897959184	0.948979592	-0.47755102
4.489795918	0.775510204	-0.428571429
4.897959184	0.867346939	-0.440816327
4.897959184	0.826530612	-0.428571429
4.591836735	0.908163265	-0.575510204
4.795918367	0.908163265	-0.453061224
4.591836735	0.775510204	-0.47755102
4.897959184	0.806122449	-0.47755102
4.795918367	0.846938776	-0.428571429
4.693877551	0.755102041	-0.453061224
4.591836735	0.948979592	-0.47755102
4.489795918	0.846938776	-0.440816327
5.0	0.989795918	-0.514285714
4.489795918	0.755102041	-0.440816327
4.693877551	0.979591837	-0.489795918
4.489795918	0.795918367	-0.428571429
5.0	0.969387755	-0.502040816
4.591836735	0.867346939	-0.440816327
4.795918367	0.755102041	-0.440816327
4.489795918	0.765306122	-0.465306122
4.693877551	0.765306122	-0.465306122
4.591836735	0.897959184	-0.453061224
5.0	0.918367347	-0.53877551
5.0	0.846938776	-0.453061224
5.0	0.867346939	-0.502040816
4.489795918	0.775510204	-0.47755102
4.591836735	0.744897959	-0.428571429
4.489795918	0.765306122	-0.428571429
4.897959184	0.775510204	-0.440816327
4.693877551	0.846938776	-0.428571429
5.0	0.836734694	-0.453061224
4.693877551	0.908163265	-0.453061224
4.693877551	0.857142857	-0.53877551
4.489795918	0.867346939	-0.551020408
4.795918367	0.959183673	-0.47755102
4.795918367	0.816326531	-0.502040816
4.795918367	0.867346939	-0.53877551
5.0	0.948979592	-0.489795918
4.591836735	0.744897959	-0.440816327
4.795918367	0.806122449	-0.416326531
4.591836735	0.887755102	-0.563265306
5.0	0.857142857	-0.453061224
4.897959184	0.867346939	-0.526530612
4.693877551	0.744897959	-0.440816327
4.897959184	0.775510204	-0.428571429
4.795918367	0.755102041	-0.416326531
4.489795918	0.816326531	-0.514285714
4.693877551	0.806122449	-0.502040816
4.693877551	0.806122449	-0.416326531
4.489795918	0.755102041	-0.453061224
4.693877551	0.744897959	-0.416326531
5.0	0.897959184	-0.465306122
4.591836735	0.765306122	-0.416326531
4.795918367	0.785714286	-0.47755102
4.591836735	0.775510204	-0.416326531
4.489795918	0.806122449	-0.428571429
4.489795918	0.93877551	-0.47755102
5.0	0.897959184	-0.526530612
4.693877551	0.959183673	-0.47755102
4.897959184	0.928571429	-0.465306122
5.0	0.826530612	-0.453061224
4.489795918	0.785714286	-0.489795918
4.591836735	0.836734694	-0.428571429
4.897959184	0.836734694	-0.428571429
4.591836735	0.816326531	-0.514285714
4.591836735	0.785714286	-0.489795918
4.693877551	0.775510204	-0.47755102
5.0	0.836734694	-0.47755102
4.591836735	0.755102041	-0.416326531
4.489795918	0.755102041	-0.428571429
4.591836735	0.785714286	-0.416326531
4.897959184	0.816326531	-0.489795918
5.0	0.826530612	-0.465306122
4.897959184	0.979591837	-0.6
5.0	0.928571429	-0.47755102
5.0	0.867346939	-0.453061224
4.591836735	0.867346939	-0.551020408
4.591836735	0.928571429	-0.465306122
4.897959184	0.959183673	-0.587755102
4.795918367	0.744897959	-0.428571429
4.693877551	0.948979592	-0.6
4.489795918	0.846938776	-0.53877551
4.795918367	0.93877551	-0.465306122
4.489795918	0.887755102	-0.453061224
4.795918367	0.846938776	-0.526530612
4.693877551	0.836734694	-0.526530612
5.0	0.846938776	-0.489795918
4.897959184	0.93877551	-0.575510204
5.0	0.87755102	-0.514285714
4.897959184	0.846938776	-0.514285714
4.795918367	0.816326531	-0.416326531
4.489795918	0.816326531	-0.428571429
4.693877551	0.928571429	-0.587755102
4.795918367	0.959183673	-0.6
4.489795918	0.93877551	-0.6
4.489795918	0.857142857	-0.440816327
4.693877551	0.734693878	-0.428571429
4.795918367	0.744897959	-0.416326531
4.591836735	0.744897959	-0.416326531
4.591836735	0.795918367	-0.416326531
4.489795918	0.744897959	-0.440816327
4.693877551	0.93877551	-0.465306122
4.897959184	0.87755102	-0.440816327
4.795918367	0.887755102	-0.440816327
4.897959184	0.765306122	-0.428571429
5.0	0.989795918	-0.587755102
4.693877551	0.816326531	-0.416326531
5.0	0.969387755	-0.575510204
4.897959184	0.918367347	-0.563265306
4.795918367	0.93877551	-0.587755102
4.897959184	0.775510204	-0.453061224
5.0	0.816326531	-0.453061224
4.795918367	0.857142857	-0.428571429
4.591836735	1.0	-0.502040816
4.693877551	0.734693878	-0.416326531
4.591836735	0.734693878	-0.428571429
4.489795918	0.918367347	-0.587755102
5.0	0.948979592	-0.563265306
4.489795918	0.918367347	-0.465306122
4.489795918	0.989795918	-0.502040816
4.693877551	0.908163265	-0.575510204
4.897959184	1.0	-0.502040816
4.489795918	0.744897959	-0.428571429
4.591836735	0.846938776	-0.53877551
4.897959184	0.785714286	-0.465306122
4.795918367	0.795918367	-0.489795918
4.489795918	0.795918367	-0.502040816
5.0	0.908163265	-0.465306122
5.0	0.87755102	-0.453061224
4.897959184	0.908163265	-0.453061224
5.0	0.928571429	-0.551020408
4.897959184	0.979591837	-0.489795918
4.591836735	0.744897959	-0.453061224
4.795918367	0.918367347	-0.575510204
4.591836735	0.87755102	-0.440816327
5.0	0.979591837	-0.502040816
4.897959184	0.785714286	-0.416326531
4.693877551	0.887755102	-0.440816327
5.0	1.0	-0.514285714
4.591836735	0.979591837	-0.489795918
4.693877551	0.785714286	-0.489795918
4.897959184	0.765306122	-0.440816327
4.897959184	0.846938776	-0.428571429
4.693877551	0.857142857	-0.428571429
4.897959184	0.897959184	-0.551020408
4.591836735	0.755102041	-0.465306122
4.489795918	0.897959184	-0.575510204
4.489795918	0.826530612	-0.526530612
5.0	0.826530612	-0.440816327
4.897959184	0.795918367	-0.416326531
4.795918367	0.755102041	-0.453061224
4.897959184	0.775510204	-0.416326531
4.591836735	0.795918367	-0.502040816
5.0	0.857142857	-0.502040816
5.0	0.959183673	-0.489795918
4.489795918	0.969387755	-0.489795918
4.693877551	0.887755102	-0.563265306
4.795918367	0.826530612	-0.514285714
4.795918367	0.744897959	-0.440816327
5.0	0.836734694	-0.440816327
5.0	0.908163265	-0.53877551
4.489795918	0.755102041	-0.465306122
4.591836735	0.846938776	-0.428571429
4.795918367	0.918367347	-0.453061224
4.591836735	0.734693878	-0.416326531
5.0	0.816326531	-0.440816327
4.693877551	0.816326531	-0.514285714
4.591836735	0.93877551	-0.6
4.591836735	0.806122449	-0.416326531
4.897959184	0.959183673	-0.47755102
4.591836735	0.734693878	-0.440816327
4.591836735	0.908163265	-0.453061224
4.795918367	0.897959184	-0.563265306
4.489795918	0.826530612	-0.428571429
4.897959184	0.826530612	-0.502040816
5.0	0.816326531	-0.465306122
4.489795918	0.744897959	-0.453061224
4.693877551	0.744897959	-0.453061224
4.897959184	0.795918367	-0.47755102
4.795918367	0.765306122	-0.465306122
4.693877551	0.755102041	-0.404081633
4.489795918	0.87755102	-0.563265306
4.795918367	0.826530612	-0.416326531
5.0	0.826530612	-0.47755102
4.591836735	0.959183673	-0.47755102
4.897959184	0.806122449	-0.416326531
4.897959184	0.87755102	-0.53877551
4.489795918	0.765306122	-0.47755102
4.591836735	0.918367347	-0.587755102
4.693877551	0.765306122	-0.404081633
4.897959184	0.765306122	-0.416326531
4.591836735	0.765306122	-0.47755102
4.693877551	0.734693878	-0.440816327
5.0	0.93877551	-0.47755102
4.795918367	0.989795918	-0.489795918
4.693877551	0.918367347	-0.453061224
4.795918367	0.734693878	-0.416326531
5.0	0.846938776	-0.440816327
4.591836735	0.826530612	-0.526530612
4.693877551	0.744897959	-0.404081633
4.795918367	0.765306122	-0.404081633
5.0	0.887755102	-0.526530612
5.0	0.806122449	-0.453061224
4.693877551	0.867346939	-0.551020408
5.0	0.806122449	-0.440816327
4.795918367	0.755102041	-0.404081633
4.489795918	0.765306122	-0.416326531
4.693877551	0.755102041	-0.465306122
4.693877551	0.826530612	-0.416326531
4.795918367	0.87755102	-0.551020408
4.489795918	0.948979592	-0.47755102
4.693877551	0.989795918	-0.489795918
4.489795918	0.734693878	-0.428571429
4.795918367	0.734693878	-0.428571429
4.489795918	0.755102041	-0.416326531
4.897959184	0.755102041	-0.428571429
4.795918367	0.775510204	-0.404081633
4.693877551	0.775510204	-0.404081633
4.591836735	0.897959184	-0.575510204
4.489795918	0.775510204	-0.416326531
4.693877551	0.724489796	-0.416326531
4.489795918	0.867346939	-0.440816327
4.897959184	0.93877551	-0.465306122
5.0	0.887755102	-0.453061224
4.795918367	0.969387755	-0.47755102
4.489795918	0.897959184	-0.453061224
4.489795918	0.734693878	-0.440816327
4.489795918	0.857142857	-0.551020408
4.795918367	0.744897959	-0.404081633
4.489795918	0.806122449	-0.514285714
5.0	0.836734694	-0.489795918
4.693877551	0.734693878	-0.404081633
4.591836735	0.724489796	-0.428571429
4.897959184	0.857142857	-0.526530612
4.489795918	0.744897959	-0.416326531
4.693877551	0.724489796	-0.428571429
4.897959184	0.816326531	-0.416326531
4.489795918	0.775510204	-0.489795918
4.897959184	0.887755102	-0.440816327
4.693877551	0.969387755	-0.47755102
4.489795918	0.785714286	-0.416326531
4.591836735	0.724489796	-0.416326531
4.897959184	0.755102041	-0.416326531
4.591836735	0.816326531	-0.416326531
4.795918367	0.806122449	-0.502040816
5.0	0.918367347	-0.465306122
5.0	0.867346939	-0.514285714
4.591836735	0.93877551	-0.465306122
4.795918367	0.775510204	-0.47755102
4.897959184	0.857142857	-0.428571429
4.795918367	0.867346939	-0.428571429
4.591836735	0.87755102	-0.563265306
5.0	0.857142857	-0.440816327
4.795918367	0.785714286	-0.404081633
4.693877551	0.846938776	-0.53877551
4.795918367	0.857142857	-0.53877551
4.693877551	0.795918367	-0.502040816
5.0	1.0	-0.6
5.0	0.979591837	-0.587755102
4.489795918	0.836734694	-0.428571429
4.693877551	0.785714286	-0.404081633
4.591836735	0.775510204	-0.489795918
5.0	0.795918367	-0.440816327
5.0	0.959183673	-0.575510204
4.897959184	0.806122449	-0.489795918
4.897959184	0.969387755	-0.6
4.693877551	0.765306122	-0.47755102
4.795918367	0.897959184	-0.440816327
4.795918367	0.948979592	-0.465306122
4.591836735	0.806122449	-0.514285714
5.0	0.93877551	-0.563265306
4.897959184	0.765306122	-0.453061224
4.591836735	0.755102041	-0.404081633
4.795918367	0.734693878	-0.404081633
4.489795918	0.928571429	-0.465306122
4.897959184	0.948979592	-0.587755102
4.693877551	0.867346939	-0.428571429
4.591836735	0.744897959	-0.404081633
4.591836735	0.887755102	-0.440816327
4.489795918	0.734693878	-0.416326531
4.897959184	0.755102041	-0.440816327
4.591836735	0.857142857	-0.428571429
4.489795918	0.836734694	-0.53877551
4.795918367	0.836734694	-0.416326531
5.0	0.989795918	-0.502040816
4.693877551	0.724489796	-0.404081633
4.897959184	0.918367347	-0.453061224
4.489795918	0.795918367	-0.416326531
4.591836735	0.765306122	-0.404081633
5.0	0.806122449	-0.465306122
4.591836735	0.857142857	-0.551020408
5.0	0.918367347	-0.551020408
4.693877551	0.948979592	-0.465306122
4.897959184	0.928571429	-0.575510204
5.0	0.969387755	-0.489795918
4.693877551	0.897959184	-0.440816327
4.897959184	0.836734694	-0.514285714
5.0	0.795918367	-0.453061224
4.489795918	0.928571429	-0.6
4.795918367	0.724489796	-0.416326531
4.693877551	0.93877551	-0.6
4.591836735	0.734693878	-0.404081633
4.897959184	0.775510204	-0.465306122
4.591836735	0.734693878	-0.453061224
4.489795918	1.0	-0.502040816
4.489795918	0.724489796	-0.428571429
4.795918367	0.795918367	-0.404081633
5.0	0.806122449	-0.428571429
5.0	0.846938776	-0.502040816
5.0	0.816326531	-0.428571429
4.795918367	0.836734694	-0.526530612
4.897959184	0.826530612	-0.416326531
4.693877551	0.836734694	-0.416326531
4.693877551	0.826530612	-0.526530612
4.591836735	0.724489796	-0.440816327
4.795918367	0.948979592	-0.6
4.897959184	0.908163265	-0.563265306
4.897959184	0.744897959	-0.416326531
4.489795918	0.785714286	-0.502040816
5.0	0.897959184	-0.453061224
4.489795918	0.908163265	-0.587755102
5.0	0.816326531	-0.47755102
5.0	0.897959184	-0.53877551
4.693877551	0.795918367	-0.404081633
4.693877551	0.918367347	-0.587755102
4.489795918	0.734693878	-0.453061224
4.897959184	0.989795918	-0.489795918
5.0	0.795918367	-0.428571429
5.0	0.948979592	-0.47755102
4.591836735	0.775510204	-0.404081633
5.0	0.867346939	-0.440816327
4.795918367	0.734693878	-0.440816327
4.693877551	0.714285714	-0.416326531
4.489795918	0.744897959	-0.465306122
4.591836735	0.744897959	-0.465306122
4.591836735	0.918367347	-0.453061224
4.897959184	0.744897959	-0.428571429
4.489795918	0.979591837	-0.489795918
4.591836735	0.989795918	-0.489795918
4.795918367	0.744897959	-0.453061224
4.795918367	0.928571429	-0.587755102
4.591836735	0.826530612	-0.416326531
5.0	0.826530612	-0.428571429
4.489795918	0.87755102	-0.440816327
4.795918367	0.928571429	-0.453061224
4.591836735	0.714285714	-0.416326531
5.0	0.785714286	-0.440816327
4.591836735	0.724489796	-0.404081633
4.795918367	0.724489796	-0.404081633
4.795918367	0.785714286	-0.489795918
4.489795918	0.724489796	-0.416326531
4.591836735	0.836734694	-0.53877551
4.897959184	0.969387755	-0.47755102
4.489795918	0.816326531	-0.526530612
4.693877551	0.897959184	-0.575510204
4.489795918	0.887755102	-0.575510204
4.897959184	0.887755102	-0.551020408
4.489795918	0.806122449	-0.416326531
4.489795918	0.724489796	-0.440816327
4.693877551	0.724489796	-0.440816327
4.795918367	0.724489796	-0.428571429
4.693877551	0.775510204	-0.489795918
4.897959184	0.765306122	-0.404081633
4.693877551	0.734693878	-0.453061224
4.693877551	0.714285714	-0.404081633
4.489795918	0.846938776	-0.428571429
5.0	0.87755102	-0.526530612
4.795918367	0.908163265	-0.575510204
4.489795918	0.755102041	-0.47755102
4.591836735	0.785714286	-0.502040816
4.897959184	0.775510204	-0.404081633
5.0	0.785714286	-0.428571429
4.489795918	0.908163265	-0.453061224
4.591836735	0.714285714	-0.428571429
4.897959184	0.867346939	-0.428571429
4.693877551	0.928571429	-0.453061224
4.897959184	0.785714286	-0.47755102
4.591836735	0.969387755	-0.47755102
5.0	0.928571429	-0.465306122
4.897959184	0.755102041	-0.404081633
4.897959184	0.816326531	-0.502040816
4.489795918	0.959183673	-0.47755102
4.591836735	0.785714286	-0.404081633
4.795918367	0.755102041	-0.465306122
4.591836735	0.928571429	-0.6
4.795918367	0.806122449	-0.404081633
4.591836735	0.755102041	-0.47755102
4.795918367	0.816326531	-0.514285714
4.897959184	0.897959184	-0.440816327
5.0	0.826530612	-0.489795918
4.693877551	0.714285714	-0.428571429
4.693877551	0.87755102	-0.563265306
5.0	0.836734694	-0.428571429
4.489795918	0.867346939	-0.563265306
4.693877551	0.806122449	-0.514285714
4.897959184	0.948979592	-0.465306122
4.897959184	0.785714286	-0.404081633
4.795918367	0.87755102	-0.428571429
4.795918367	0.887755102	-0.563265306
4.795918367	1.0	-0.489795918
4.897959184	0.867346939	-0.53877551
4.693877551	0.744897959	-0.465306122
4.591836735	0.714285714	-0.404081633
4.591836735	0.908163265	-0.587755102
4.693877551	0.806122449	-0.404081633
4.795918367	0.846938776	-0.416326531
4.897959184	0.836734694	-0.416326531
4.897959184	0.744897959	-0.404081633
5.0	0.989795918	-0.6
4.693877551	1.0	-0.489795918
4.591836735	0.816326531	-0.526530612
5.0	0.857142857	-0.514285714
4.591836735	0.867346939	-0.428571429
5.0	0.969387755	-0.587755102
4.795918367	0.979591837	-0.47755102
4.897959184	0.734693878	-0.416326531
4.489795918	0.714285714	-0.428571429
5.0	0.785714286	-0.453061224
5.0	0.87755102	-0.440816327
4.489795918	0.714285714	-0.416326531
4.693877551	0.87755102	-0.428571429
4.591836735	0.948979592	-0.465306122
4.795918367	0.714285714	-0.416326531
4.489795918	0.744897959	-0.404081633
5.0	0.775510204	-0.428571429
5.0	0.948979592	-0.575510204
4.489795918	0.765306122	-0.489795918
4.489795918	0.795918367	-0.514285714
4.693877551	0.857142857	-0.551020408
4.795918367	0.714285714	-0.404081633
5.0	0.795918367	-0.465306122
4.795918367	0.908163265	-0.440816327
4.489795918	0.755102041	-0.404081633
4.489795918	0.816326531	-0.416326531
4.591836735	0.887755102	-0.575510204
4.591836735	0.897959184	-0.440816327
4.693877551	0.734693878	-0.391836735
4.795918367	0.867346939	-0.551020408
4.489795918	0.846938776	-0.551020408
4.693877551	0.744897959	-0.391836735
4.693877551	0.846938776	-0.416326531
4.489795918	0.734693878	-0.404081633
4.897959184	0.744897959	-0.440816327
4.897959184	0.795918367	-0.404081633
4.489795918	0.93877551	-0.465306122
4.693877551	0.979591837	-0.47755102
5.0	0.908163265	-0.453061224
5.0	0.928571429	-0.563265306
4.795918367	0.744897959	-0.391836735
5.0	0.775510204	-0.440816327
4.591836735	0.795918367	-0.404081633
5.0	1.0	-0.502040816
4.591836735	0.836734694	-0.416326531
4.897959184	0.755102041	-0.453061224
4.897959184	0.846938776	-0.526530612
4.693877551	0.724489796	-0.391836735
5.0	0.979591837	-0.489795918
4.591836735	0.704081633	-0.416326531
4.795918367	0.734693878	-0.391836735
4.693877551	0.704081633	-0.404081633
4.795918367	0.755102041	-0.391836735
4.693877551	0.755102041	-0.391836735
4.693877551	0.704081633	-0.416326531
5.0	0.846938776	-0.428571429
4.897959184	0.928571429	-0.453061224
4.489795918	0.765306122	-0.404081633
4.795918367	0.765306122	-0.47755102
4.795918367	0.959183673	-0.465306122
4.693877551	0.908163265	-0.440816327
4.897959184	0.795918367	-0.489795918
4.489795918	0.724489796	-0.404081633
4.897959184	0.734693878	-0.428571429
5.0	0.908163265	-0.551020408
4.795918367	0.795918367	-0.502040816
4.591836735	0.765306122	-0.489795918
4.897959184	0.959183673	-0.6
4.897959184	0.734693878	-0.404081633
4.591836735	0.867346939	-0.563265306
5.0	0.959183673	-0.47755102
4.795918367	0.816326531	-0.404081633
4.489795918	0.887755102	-0.440816327
4.693877551	0.755102041	-0.47755102
5.0	0.836734694	-0.502040816
4.489795918	0.857142857	-0.428571429
5.0	0.806122449	-0.47755102
4.693877551	0.785714286	-0.502040816
4.591836735	0.714285714	-0.440816327
4.591836735	0.704081633	-0.404081633
4.795918367	0.724489796	-0.391836735
4.693877551	0.836734694	-0.53877551
