U	c1	c2	JFP
2.142857143	0.928571429	-0.367346939	10.40470039
1.632653061	0.653061224	-0.269387755	10.40502697
4.693877551	0.785714286	-0.244897959	10.40506315
4.387755102	0.520408163	-0.514285714	10.40526892
2.448979592	0.520408163	-0.208163265	10.40533844
1.326530612	0.683673469	-0.220408163	10.40535612
2.346938776	0.581632653	-0.232653061	10.40547214
1.734693878	0.591836735	-0.257142857	10.40556898
1.734693878	0.704081633	-0.293877551	10.40558153
1.632653061	0.887755102	-0.355102041	10.40567393
1.836734694	0.897959184	-0.367346939	10.40570299
1.530612245	0.724489796	-0.281632653	10.40575492
2.448979592	0.693877551	-0.257142857	10.40581687
1.020408163	0.867346939	-0.146938776	10.40597052
1.632653061	0.948979592	-0.379591837	10.40614532
2.142857143	0.897959184	-0.355102041	10.4063153
2.040816327	0.551020408	-0.244897959	10.40640991
0.102040816	0.979591837	0	10.40641046
4.693877551	0.663265306	-0.208163265	10.40658851
2.959183673	0.571428571	-0.183673469	10.40660963
1.836734694	0.959183673	-0.391836735	10.40688383
3.469387755	0.5	-0.159183673	10.4069337
4.897959184	0.908163265	-0.293877551	10.40710897
1.428571429	0.775510204	-0.281632653	10.4071814
4.897959184	0.5	-0.453061224	10.40723548
1.632653061	0.724489796	-0.293877551	10.40730915
1.020408163	0.673469388	-0.06122449	10.40769492
1.12244898	0.836734694	-0.195918367	10.40775852
3.367346939	0.734693878	-0.220408163	10.40788233
3.06122449	0.857142857	-0.269387755	10.4079287
2.551020408	0.683673469	-0.244897959	10.40797431
2.142857143	0.959183673	-0.379591837	10.40801938
2.959183673	0.908163265	-0.293877551	10.40815068
1.836734694	0.581632653	-0.257142857	10.40819345
4.693877551	0.540816327	-0.502040816	10.40844482
2.959183673	0.93877551	-0.306122449	10.40869085
2.142857143	0.571428571	-0.244897959	10.40873413
0.918367347	0.785714286	-0.024489796	10.40882678
1.224489796	0.62244898	-0.159183673	10.40915657
1.632653061	0.857142857	-0.342857143	10.40945411
2.346938776	0.87755102	-0.330612245	10.40946569
0.102040816	0.989795918	0	10.40958965
1.224489796	0.959183673	-0.293877551	10.40959659
2.448979592	0.836734694	-0.306122449	10.40982815
2.959183673	0.775510204	-0.244897959	10.40991662
1.93877551	0.663265306	-0.281632653	10.41020745
2.346938776	0.969387755	-0.367346939	10.41027859
1.836734694	0.867346939	-0.355102041	10.41036045
1.632653061	0.979591837	-0.391836735	10.41036975
4.387755102	0.591836735	-0.563265306	10.41074791
3.673469388	0.540816327	-0.171428571	10.41081369
4.489795918	0.785714286	-0.244897959	10.41084175
1.93877551	0.540816327	-0.244897959	10.41095975
1.93877551	0.806122449	-0.330612245	10.41096963
0.918367347	0.755102041	0	10.41107875
1.020408163	0.979591837	-0.195918367	10.41117378
3.163265306	0.959183673	-0.306122449	10.41120999
1.428571429	0.642857143	-0.232653061	10.41130001
2.142857143	0.693877551	-0.281632653	10.41140485
1.836734694	0.62244898	-0.269387755	10.41158497
2.244897959	0.918367347	-0.355102041	10.41190501
1.836734694	0.540816327	-0.244897959	10.41199643
0.918367347	0.989795918	-0.12244898	10.41223894
3.87755102	0.673469388	-0.208163265	10.41261086
1.836734694	0.989795918	-0.404081633	10.41266484
0.102040816	1	0	10.41277088
2.142857143	0.867346939	-0.342857143	10.412916
1.530612245	0.918367347	-0.355102041	10.41294567
1.530612245	0.887755102	-0.342857143	10.41314322
4.897959184	0.846938776	-0.269387755	10.41325746
1.12244898	0.867346939	-0.208163265	10.41338344
1.020408163	0.785714286	-0.110204082	10.4134675
2.244897959	0.948979592	-0.367346939	10.41389294
4.387755102	0.663265306	-0.208163265	10.41389966
3.571428571	0.602040816	-0.183673469	10.41398501
2.653061224	0.540816327	-0.195918367	10.4140231
1.734693878	0.632653061	-0.269387755	10.41431488
3.673469388	0.867346939	-0.269387755	10.41433789
1.734693878	0.775510204	-0.318367347	10.41476737
1.326530612	0.653061224	-0.208163265	10.41479813
1.530612245	0.948979592	-0.367346939	10.41504024
3.06122449	0.540816327	-0.171428571	10.41508747
1.428571429	0.744897959	-0.269387755	10.41526834
0.918367347	0.765306122	-0.012244898	10.41539418
2.244897959	0.887755102	-0.342857143	10.41542718
1.530612245	0.857142857	-0.330612245	10.4156389
3.265306122	0.693877551	-0.208163265	10.41570012
2.551020408	0.602040816	-0.220408163	10.41583249
1.632653061	0.826530612	-0.330612245	10.41592413
4.081632653	1	-0.330612245	10.41601114
1.836734694	0.734693878	-0.306122449	10.41603473
2.755102041	0.571428571	-0.195918367	10.41615611
2.142857143	0.989795918	-0.391836735	10.41621211
4.795918367	0.969387755	-0.318367347	10.4162738
0.918367347	0.93877551	-0.097959184	10.41630095
3.673469388	0.520408163	-0.6	10.41636101
1.020408163	0.897959184	-0.159183673	10.41663457
1.224489796	0.989795918	-0.306122449	10.41680818
3.571428571	0.551020408	-0.171428571	10.41684266
4.285714286	0.632653061	-0.6	10.41696634
3.469387755	0.653061224	-0.195918367	10.41721643
0.918367347	0.836734694	-0.048979592	10.4174956
1.530612245	0.62244898	-0.244897959	10.41753458
4.183673469	0.663265306	-0.208163265	10.41771074
3.775510204	0.530612245	-0.171428571	10.41779513
3.979591837	0.62244898	-0.195918367	10.41802661
3.469387755	0.734693878	-0.220408163	10.41820217
2.959183673	0.87755102	-0.281632653	10.41825969
1.632653061	0.581632653	-0.244897959	10.41831383
1.836734694	0.836734694	-0.342857143	10.41854685
0.918367347	0.887755102	-0.073469388	10.41861248
3.367346939	0.56122449	-0.171428571	10.41869957
2.040816327	0.714285714	-0.293877551	10.41900859
1.020408163	0.704081633	-0.073469388	10.41928472
2.653061224	0.673469388	-0.232653061	10.41940023
1.530612245	0.979591837	-0.379591837	10.41941814
3.163265306	0.5	-0.159183673	10.4194868
2.959183673	0.969387755	-0.318367347	10.41970364
4.693877551	0.612244898	-0.551020408	10.41976936
3.163265306	0.867346939	-0.269387755	10.41977676
1.12244898	0.897959184	-0.220408163	10.41982262
1.530612245	0.826530612	-0.318367347	10.42043582
4.591836735	0.510204082	-0.489795918	10.42060522
1.530612245	0.693877551	-0.269387755	10.42061806
3.775510204	0.795918367	-0.244897959	10.42067153
3.265306122	0.806122449	-0.244897959	10.42070664
2.653061224	0.632653061	-0.220408163	10.42125198
3.673469388	0.642857143	-0.195918367	10.42130398
3.163265306	0.602040816	-0.183673469	10.42130698
2.244897959	0.979591837	-0.379591837	10.42132214
2.857142857	0.551020408	-0.183673469	10.42134464
2.346938776	0.846938776	-0.318367347	10.42150938
2.040816327	0.785714286	-0.318367347	10.42194901
1.836734694	0.663265306	-0.281632653	10.42212874
2.653061224	0.785714286	-0.269387755	10.42222668
2.448979592	0.571428571	-0.220408163	10.42229562
3.265306122	0.653061224	-0.195918367	10.42256332
2.346938776	1	-0.379591837	10.42260638
2.244897959	0.755102041	-0.293877551	10.42261343
4.285714286	0.663265306	-0.208163265	10.42266525
2.551020408	0.795918367	-0.281632653	10.42365917
1.326530612	0.846938776	-0.281632653	10.42369981
1.020408163	0.816326531	-0.12244898	10.42374344
4.897959184	0.551020408	-0.489795918	10.42400067
1.326530612	0.87755102	-0.293877551	10.42402609
1.12244898	0.632653061	-0.110204082	10.42444539
3.673469388	0.959183673	-0.306122449	10.42445384
2.244897959	0.857142857	-0.330612245	10.42451803
2.142857143	0.836734694	-0.330612245	10.4245457
2.857142857	0.5	-0.171428571	10.42464224
0.816326531	1	-0.024489796	10.42474694
1.326530612	0.816326531	-0.269387755	10.42493652
3.87755102	0.755102041	-0.232653061	10.42506603
1.632653061	0.795918367	-0.318367347	10.42508911
1.428571429	0.714285714	-0.257142857	10.42525732
3.979591837	0.887755102	-0.281632653	10.42555319
1.632653061	0.693877551	-0.281632653	10.42558019
1.326530612	0.62244898	-0.195918367	10.42567584
1.326530612	0.908163265	-0.306122449	10.42592561
2.040816327	0.510204082	-0.232653061	10.42602337
1.93877551	0.704081633	-0.293877551	10.42608097
2.551020408	0.724489796	-0.257142857	10.42609924
1.12244898	0.663265306	-0.12244898	10.42624873
1.12244898	0.928571429	-0.232653061	10.42710738
2.448979592	0.734693878	-0.269387755	10.42721105
3.06122449	0.755102041	-0.232653061	10.42726054
3.87755102	0.826530612	-0.257142857	10.42735005
1.530612245	0.795918367	-0.306122449	10.42753407
1.428571429	0.612244898	-0.220408163	10.42766588
1.020408163	0.928571429	-0.171428571	10.42768061
1.326530612	0.785714286	-0.257142857	10.42772304
5	0.581632653	-0.195918367	10.42810163
2.142857143	0.530612245	-0.232653061	10.42812057
4.897959184	0.653061224	-0.208163265	10.42832651
3.87755102	0.520408163	-0.171428571	10.42833599
1.93877551	0.775510204	-0.318367347	10.42840395
2.346938776	0.744897959	-0.281632653	10.42842105
1.12244898	0.693877551	-0.134693878	10.4284309
3.163265306	0.765306122	-0.232653061	10.4285376
3.673469388	0.765306122	-0.232653061	10.42870568
4.081632653	0.785714286	-0.244897959	10.42879762
3.979591837	0.918367347	-0.293877551	10.42880238
2.857142857	0.683673469	-0.220408163	10.42893162
3.265306122	0.56122449	-0.171428571	10.42921545
1.734693878	0.673469388	-0.281632653	10.42932279
1.326530612	0.93877551	-0.318367347	10.42940597
3.979591837	0.571428571	-0.183673469	10.42951681
4.897959184	0.62244898	-0.53877551	10.42953707
0.816326531	0.979591837	-0.012244898	10.42964445
4.183673469	0.56122449	-0.183673469	10.42970094
1.632653061	0.62244898	-0.257142857	10.42971331
5	0.806122449	-0.257142857	10.43022208
1.836734694	0.806122449	-0.330612245	10.43027884
1.020408163	0.734693878	-0.085714286	10.4302823
2.857142857	0.642857143	-0.208163265	10.43033258
4.795918367	0.571428571	-0.514285714	10.43045413
2.244897959	0.642857143	-0.257142857	10.43047713
2.346938776	0.540816327	-0.220408163	10.4306111
4.387755102	0.785714286	-0.244897959	10.4310118
4.081632653	0.5	-0.171428571	10.43107332
1.12244898	0.724489796	-0.146938776	10.43109076
1.734693878	0.744897959	-0.306122449	10.43109283
2.551020408	0.510204082	-0.195918367	10.43114865
1.020408163	0.653061224	-0.048979592	10.43173806
1.326530612	0.755102041	-0.244897959	10.43204306
2.244897959	0.510204082	-0.220408163	10.43222718
2.448979592	0.806122449	-0.293877551	10.43229645
2.142857143	0.734693878	-0.293877551	10.43231167
3.979591837	0.510204082	-0.551020408	10.43231425
4.081632653	0.510204082	-0.53877551	10.43254522
3.06122449	0.591836735	-0.183673469	10.43265385
3.163265306	0.989795918	-0.318367347	10.43279761
1.224489796	0.785714286	-0.220408163	10.43281949
0.918367347	0.816326531	-0.036734694	10.43287102
1.734693878	0.908163265	-0.367346939	10.4330092
0.918367347	0.969387755	-0.110204082	10.43319505
1.224489796	0.816326531	-0.232653061	10.43323909
1.734693878	0.93877551	-0.379591837	10.43328575
1.224489796	0.755102041	-0.208163265	10.43353809
2.653061224	0.714285714	-0.244897959	10.43356017
3.87755102	0.979591837	-0.318367347	10.43383869
4.591836735	1	-0.330612245	10.43391151
2.959183673	0.663265306	-0.208163265	10.43397614
4.489795918	0.62244898	-0.575510204	10.43404537
1.020408163	0.846938776	-0.134693878	10.43416548
3.265306122	0.734693878	-0.220408163	10.43418854
2.244897959	0.602040816	-0.244897959	10.43419022
1.12244898	0.755102041	-0.159183673	10.43430935
1.326530612	0.969387755	-0.330612245	10.43447222
3.979591837	0.510204082	-0.171428571	10.43454114
1.224489796	0.846938776	-0.244897959	10.43482403
1.12244898	0.959183673	-0.244897959	10.43526482
1.224489796	0.724489796	-0.195918367	10.43536327
4.897959184	0.530612245	-0.183673469	10.43563358
1.734693878	0.87755102	-0.355102041	10.43579943
2.857142857	0.795918367	-0.257142857	10.43627707
0.918367347	0.918367347	-0.085714286	10.4363569
4.489795918	1	-0.330612245	10.4365913
1.734693878	0.969387755	-0.391836735	10.43660863
3.571428571	0.806122449	-0.244897959	10.43690155
1.530612245	0.765306122	-0.293877551	10.43693057
1.632653061	0.765306122	-0.306122449	10.43695054
0.918367347	0.867346939	-0.06122449	10.43707681
1.428571429	0.683673469	-0.244897959	10.43713148
5	0.693877551	-0.575510204	10.43754115
1.224489796	0.87755102	-0.257142857	10.43759753
0.816326531	0.969387755	0	10.43761817
1.530612245	0.663265306	-0.257142857	10.43775808
1.326530612	0.724489796	-0.232653061	10.43787685
2.244897959	0.683673469	-0.269387755	10.43789465
1.326530612	0.591836735	-0.183673469	10.4379511
2.755102041	0.775510204	-0.257142857	10.43795346
3.06122449	0.826530612	-0.257142857	10.43814529
1.12244898	0.785714286	-0.171428571	10.43815422
1.224489796	0.693877551	-0.183673469	10.43825825
2.653061224	0.918367347	-0.318367347	10.43871112
2.959183673	0.846938776	-0.269387755	10.43915805
1.020408163	0.959183673	-0.183673469	10.43916298
2.244897959	0.826530612	-0.318367347	10.43922549
2.653061224	0.591836735	-0.208163265	10.43926604
3.367346939	0.612244898	-0.183673469	10.43935824
4.897959184	0.714285714	-0.6	10.43970638
1.428571429	0.87755102	-0.318367347	10.4397169
1.836734694	0.704081633	-0.293877551	10.43976563
2.346938776	0.816326531	-0.306122449	10.43980752
2.040816327	0.918367347	-0.367346939	10.43991661
1.428571429	0.908163265	-0.330612245	10.44005446
1.530612245	0.591836735	-0.232653061	10.44009386
2.755102041	0.908163265	-0.306122449	10.4404506
2.959183673	0.704081633	-0.220408163	10.440478
2.040816327	0.602040816	-0.257142857	10.44056272
2.755102041	0.93877551	-0.318367347	10.44076504
1.020408163	0.765306122	-0.097959184	10.44096392
2.959183673	1	-0.330612245	10.4409782
1.734693878	0.56122449	-0.244897959	10.441042
1.326530612	1	-0.342857143	10.44112711
2.142857143	0.806122449	-0.318367347	10.44123864
1.428571429	0.846938776	-0.306122449	10.44130626
2.040816327	0.948979592	-0.379591837	10.44131973
1.93877551	0.93877551	-0.379591837	10.44142329
1.93877551	0.908163265	-0.367346939	10.44149678
1.224489796	0.908163265	-0.269387755	10.44157925
1.734693878	0.846938776	-0.342857143	10.441673
2.653061224	0.948979592	-0.330612245	10.44176297
2.040816327	0.642857143	-0.269387755	10.44199197
2.551020408	0.56122449	-0.208163265	10.44206123
1.224489796	0.663265306	-0.171428571	10.44218027
1.428571429	0.93877551	-0.342857143	10.44232002
4.183673469	1	-0.330612245	10.44247064
4.081632653	0.581632653	-0.587755102	10.44261683
1.12244898	0.816326531	-0.183673469	10.44268246
3.979591837	0.857142857	-0.269387755	10.44287419
2.040816327	0.887755102	-0.355102041	10.44293403
1.734693878	1	-0.404081633	10.44295367
4.285714286	0.540816327	-0.53877551	10.44310984
3.367346939	0.908163265	-0.281632653	10.44341512
2.653061224	0.887755102	-0.306122449	10.44380895
1.12244898	0.989795918	-0.257142857	10.44431828
2.040816327	0.755102041	-0.306122449	10.44457102
1.93877551	0.591836735	-0.257142857	10.44458572
3.367346939	0.510204082	-0.159183673	10.44462452
1.020408163	0.683673469	-0.06122449	10.44464733
4.591836735	0.887755102	-0.281632653	10.44481727
1.428571429	0.816326531	-0.293877551	10.44481876
1.020408163	0.87755102	-0.146938776	10.44482662
1.326530612	0.693877551	-0.220408163	10.4452009
0.918367347	0.795918367	-0.024489796	10.44525592
1.93877551	0.969387755	-0.391836735	10.44526006
1.734693878	0.602040816	-0.257142857	10.44547777
3.469387755	0.56122449	-0.171428571	10.4454895
1.93877551	0.87755102	-0.355102041	10.44551608
1.836734694	0.775510204	-0.318367347	10.44556792
4.285714286	0.785714286	-0.244897959	10.44561814
3.571428571	0.693877551	-0.208163265	10.44563087
1.428571429	0.581632653	-0.208163265	10.44584835
3.673469388	0.836734694	-0.257142857	10.44593946
4.183673469	0.785714286	-0.244897959	10.44632911
2.857142857	0.724489796	-0.232653061	10.44634944
4.387755102	1	-0.330612245	10.44637134
1.428571429	0.969387755	-0.355102041	10.44651213
3.367346939	0.93877551	-0.293877551	10.4465163
1.632653061	0.663265306	-0.269387755	10.44653883
3.979591837	0.581632653	-0.6	10.44666596
1.224489796	0.93877551	-0.281632653	10.44678572
1.93877551	0.632653061	-0.269387755	10.44685214
3.265306122	0.510204082	-0.159183673	10.44687916
1.224489796	0.632653061	-0.159183673	10.44707941
2.040816327	0.979591837	-0.391836735	10.44709673
4.285714286	0.56122449	-0.183673469	10.44760627
0.918367347	0.765306122	0	10.4476329
3.163265306	0.836734694	-0.257142857	10.44778037
1.12244898	0.846938776	-0.195918367	10.44794273
2.959183673	0.62244898	-0.195918367	10.44794486
2.040816327	0.56122449	-0.244897959	10.44819745
2.142857143	0.62244898	-0.257142857	10.4482479
1.530612245	0.734693878	-0.281632653	10.44861888
1.836734694	0.591836735	-0.257142857	10.44872879
2.755102041	0.87755102	-0.293877551	10.44909584
2.346938776	0.632653061	-0.244897959	10.44910027
2.244897959	0.56122449	-0.232653061	10.44911051
1.632653061	0.551020408	-0.232653061	10.44937323
4.897959184	0.93877551	-0.306122449	10.4498098
1.93877551	0.744897959	-0.306122449	10.44988662
2.755102041	0.969387755	-0.330612245	10.44990339
0.918367347	1	-0.12244898	10.44998666
1.428571429	0.785714286	-0.281632653	10.45024777
2.755102041	0.663265306	-0.220408163	10.45026081
1.836734694	0.551020408	-0.244897959	10.45026497
4.795918367	0.785714286	-0.244897959	10.45034834
1.93877551	0.551020408	-0.244897959	10.45040791
2.040816327	0.857142857	-0.342857143	10.45041177
1.734693878	0.714285714	-0.293877551	10.45053918
1.734693878	0.816326531	-0.330612245	10.45064242
2.857142857	0.602040816	-0.195918367	10.45074885
1.428571429	0.653061224	-0.232653061	10.45087018
4.285714286	1	-0.330612245	10.45112351
1.020408163	0.989795918	-0.195918367	10.4511282
5	0.5	-0.183673469	10.45134565
3.367346939	0.775510204	-0.232653061	10.45140114
1.632653061	0.734693878	-0.293877551	10.45150614
5	0.602040816	-0.514285714	10.45151928
1.020408163	0.795918367	-0.110204082	10.45152667
2.551020408	0.928571429	-0.330612245	10.4515729
0.918367347	0.775510204	-0.012244898	10.45175023
3.979591837	0.948979592	-0.306122449	10.45209972
2.142857143	0.663265306	-0.269387755	10.45219669
4.489795918	0.56122449	-0.183673469	10.45228986
3.87755102	0.581632653	-0.183673469	10.45230196
4.387755102	0.56122449	-0.183673469	10.45235038
2.346938776	0.673469388	-0.257142857	10.45238881
2.040816327	0.683673469	-0.281632653	10.452421
1.428571429	1	-0.367346939	10.45262691
2.653061224	0.979591837	-0.342857143	10.45283841
1.224489796	0.602040816	-0.146938776	10.45289705
1.93877551	1	-0.404081633	10.45296609
1.224489796	0.969387755	-0.293877551	10.45323056
4.693877551	1	-0.330612245	10.45330682
3.775510204	0.540816327	-0.6	10.45345832
1.93877551	0.846938776	-0.342857143	10.45351101
1.020408163	0.632653061	-0.036734694	10.45363595
0.918367347	0.948979592	-0.097959184	10.45370233
2.551020408	0.897959184	-0.318367347	10.45372303
1.12244898	0.87755102	-0.208163265	10.45397682
1.326530612	0.663265306	-0.208163265	10.45398752
3.469387755	0.908163265	-0.281632653	10.454056
0.918367347	0.846938776	-0.048979592	10.4542278
1.836734694	0.632653061	-0.269387755	10.45434576
2.142857143	0.581632653	-0.244897959	10.45436118
3.367346939	0.87755102	-0.269387755	10.45463856
2.448979592	0.530612245	-0.208163265	10.45500847
3.265306122	0.612244898	-0.183673469	10.45506089
1.632653061	0.928571429	-0.367346939	10.45520941
1.632653061	0.897959184	-0.355102041	10.45536892
4.591836735	0.653061224	-0.587755102	10.45553838
4.489795918	0.887755102	-0.281632653	10.45561696
4.693877551	0.887755102	-0.281632653	10.45561777
0.918367347	0.897959184	-0.073469388	10.45567345
1.020408163	0.908163265	-0.159183673	10.45580324
1.734693878	0.642857143	-0.269387755	10.45617824
2.244897959	0.724489796	-0.281632653	10.45632805
1.020408163	0.714285714	-0.073469388	10.45655138
3.979591837	0.714285714	-0.220408163	10.45664697
2.551020408	0.959183673	-0.342857143	10.45680677
1.632653061	0.591836735	-0.244897959	10.45705973
1.93877551	0.673469388	-0.281632653	10.45715484
1.530612245	0.632653061	-0.244897959	10.45715677
2.653061224	0.857142857	-0.293877551	10.45716101
5	0.959183673	-0.318367347	10.45728849
4.897959184	0.602040816	-0.195918367	10.45757555
1.428571429	0.755102041	-0.269387755	10.45758359
1.632653061	0.959183673	-0.379591837	10.45770362
2.346938776	0.591836735	-0.232653061	10.45809566
4.183673469	0.56122449	-0.563265306	10.45813634
1.632653061	0.867346939	-0.342857143	10.45819477
2.755102041	0.62244898	-0.208163265	10.45825865
4.795918367	0.663265306	-0.208163265	10.45830244
4.591836735	0.857142857	-0.269387755	10.45843402
4.591836735	0.918367347	-0.293877551	10.45858146
3.469387755	0.93877551	-0.293877551	10.45865005
2.551020408	0.765306122	-0.269387755	10.45865428
3.571428571	0.734693878	-0.220408163	10.45872121
4.795918367	0.612244898	-0.195918367	10.45878717
4.591836735	0.56122449	-0.183673469	10.45945645
2.244897959	0.795918367	-0.306122449	10.45958638
2.755102041	0.704081633	-0.232653061	10.45967677
3.469387755	0.612244898	-0.183673469	10.46057609
1.530612245	0.897959184	-0.342857143	10.46078192
1.12244898	0.908163265	-0.220408163	10.46082075
1.224489796	1	-0.306122449	10.4609248
1.836734694	0.908163265	-0.367346939	10.46109845
1.836734694	0.93877551	-0.379591837	10.46113741
2.448979592	0.663265306	-0.244897959	10.46118396
1.530612245	0.928571429	-0.355102041	10.46140323
3.673469388	0.989795918	-0.318367347	10.46146399
3.469387755	0.775510204	-0.232653061	10.46170057
3.87755102	0.632653061	-0.195918367	10.46174228
2.448979592	0.775510204	-0.281632653	10.46174524
3.775510204	0.683673469	-0.208163265	10.46182908
1.12244898	0.642857143	-0.110204082	10.46188969
3.775510204	0.724489796	-0.220408163	10.46195728
1.020408163	0.826530612	-0.12244898	10.46211844
2.040816327	0.826530612	-0.330612245	10.46238248
1.530612245	0.867346939	-0.330612245	10.46244637
1.530612245	0.704081633	-0.269387755	10.46258909
2.448979592	0.62244898	-0.232653061	10.46268034
1.734693878	0.785714286	-0.318367347	10.46271602
1.632653061	0.989795918	-0.391836735	10.46283578
2.142857143	0.775510204	-0.306122449	10.46301979
2.551020408	0.867346939	-0.306122449	10.46335465
3.571428571	0.653061224	-0.195918367	10.46335785
2.653061224	0.755102041	-0.257142857	10.46350422
3.367346939	0.969387755	-0.306122449	10.46364894
1.632653061	0.836734694	-0.330612245	10.46369625
4.081632653	0.887755102	-0.281632653	10.46383033
4.897959184	0.816326531	-0.257142857	10.46394784
1.12244898	0.673469388	-0.12244898	10.46412173
1.326530612	0.632653061	-0.195918367	10.46420435
1.530612245	0.959183673	-0.367346939	10.46430378
1.93877551	0.510204082	-0.232653061	10.46434962
5	0.642857143	-0.208163265	10.46437907
2.346938776	0.785714286	-0.293877551	10.46439823
1.836734694	0.744897959	-0.306122449	10.46442033
1.836734694	0.87755102	-0.355102041	10.46454522
2.755102041	0.530612245	-0.183673469	10.46458703
1.836734694	0.969387755	-0.391836735	10.46463472
3.469387755	0.87755102	-0.269387755	10.46474034
0.816326531	0.989795918	-0.012244898	10.46479409
1.530612245	0.56122449	-0.220408163	10.46486889
2.857142857	0.928571429	-0.306122449	10.46492954
2.040816327	0.520408163	-0.232653061	10.46493414
4.081632653	0.62244898	-0.195918367	10.46543052
1.93877551	0.816326531	-0.330612245	10.46550542
4.795918367	0.642857143	-0.563265306	10.46601061
2.142857143	0.704081633	-0.281632653	10.46612119
1.530612245	0.836734694	-0.318367347	10.46640022
1.428571429	0.62244898	-0.220408163	10.46644872
3.87755102	0.56122449	-0.6	10.46654678
1.12244898	0.704081633	-0.134693878	10.46673027
2.755102041	0.846938776	-0.281632653	10.4668104
1.428571429	0.724489796	-0.257142857	10.46681333
1.326530612	0.857142857	-0.281632653	10.46705089
1.836734694	0.673469388	-0.281632653	10.46706946
1.020408163	0.93877551	-0.171428571	10.4671592
2.959183673	0.744897959	-0.232653061	10.46717987
4.489795918	0.918367347	-0.293877551	10.467409
1.326530612	0.826530612	-0.269387755	10.46767165
2.755102041	1	-0.342857143	10.46770529
2.346938776	0.714285714	-0.269387755	10.46784444
1.020408163	0.744897959	-0.085714286	10.46786405
3.775510204	0.897959184	-0.281632653	10.46796285
2.857142857	0.897959184	-0.293877551	10.46797174
2.959183673	0.530612245	-0.171428571	10.46797506
1.326530612	0.887755102	-0.293877551	10.46798534
3.775510204	0.591836735	-0.183673469	10.46810213
2.346938776	0.5	-0.208163265	10.4681914
4.693877551	0.857142857	-0.269387755	10.46835212
4.795918367	0.551020408	-0.183673469	10.46848053
1.12244898	0.93877551	-0.232653061	10.46850565
1.020408163	0.663265306	-0.048979592	10.46854269
4.081632653	0.918367347	-0.293877551	10.46862394
1.632653061	0.704081633	-0.281632653	10.4687497
2.448979592	0.908163265	-0.330612245	10.46911076
2.551020408	0.989795918	-0.355102041	10.46930948
2.448979592	0.93877551	-0.342857143	10.46936932
2.653061224	0.5	-0.183673469	10.46946894
1.530612245	0.989795918	-0.379591837	10.46947434
0.918367347	0.826530612	-0.036734694	10.46949924
3.265306122	0.908163265	-0.281632653	10.4695554
1.12244898	0.734693878	-0.146938776	10.46981376
1.326530612	0.795918367	-0.257142857	10.46983479
4.489795918	0.857142857	-0.269387755	10.46999824
1.632653061	0.632653061	-0.257142857	10.47016965
1.326530612	0.918367347	-0.306122449	10.47048497
2.142857143	0.540816327	-0.232653061	10.47059124
0.918367347	0.979591837	-0.110204082	10.47081739
2.959183673	0.816326531	-0.257142857	10.47094783
3.265306122	0.93877551	-0.293877551	10.47129853
4.693877551	0.918367347	-0.293877551	10.47143067
1.836734694	0.846938776	-0.342857143	10.47150042
2.551020408	0.653061224	-0.232653061	10.47152895
2.857142857	0.959183673	-0.318367347	10.47154757
1.836734694	1	-0.404081633	10.47155852
4.285714286	0.612244898	-0.587755102	10.47164453
2.040816327	0.724489796	-0.293877551	10.47176024
3.979591837	0.673469388	-0.208163265	10.47184534
1.632653061	0.806122449	-0.318367347	10.47187922
1.530612245	0.806122449	-0.306122449	10.47264412
3.571428571	0.5	-0.159183673	10.47276711
1.020408163	0.857142857	-0.134693878	10.47285458
0.816326531	0.979591837	0	10.47288298
3.775510204	0.928571429	-0.293877551	10.473024
2.448979592	0.704081633	-0.257142857	10.47307847
4.387755102	0.887755102	-0.281632653	10.47309196
1.734693878	0.683673469	-0.281632653	10.47310017
1.12244898	0.765306122	-0.159183673	10.47345288
2.142857143	0.93877551	-0.367346939	10.47347107
2.142857143	0.908163265	-0.355102041	10.47347692
2.653061224	0.551020408	-0.195918367	10.4735132
1.326530612	0.765306122	-0.244897959	10.47352432
0.918367347	0.928571429	-0.085714286	10.47363678
1.224489796	0.795918367	-0.220408163	10.47368968
1.224489796	0.765306122	-0.208163265	10.47388716
0.918367347	0.87755102	-0.06122449	10.4740225
1.326530612	0.948979592	-0.318367347	10.47455705
4.387755102	0.571428571	-0.551020408	10.47461495
1.224489796	0.826530612	-0.232653061	10.47462492
1.224489796	0.734693878	-0.195918367	10.47518604
2.244897959	0.520408163	-0.220408163	10.47527532
1.93877551	0.714285714	-0.293877551	10.47542081
2.448979592	0.87755102	-0.318367347	10.47560981
1.326530612	0.602040816	-0.183673469	10.47581364
3.673469388	0.5	-0.587755102	10.47591792
4.591836735	0.56122449	-0.526530612	10.4759472
2.448979592	0.969387755	-0.355102041	10.4762963
1.224489796	0.857142857	-0.244897959	10.47671976
1.12244898	0.969387755	-0.244897959	10.4770584
1.224489796	0.704081633	-0.183673469	10.47754983
3.265306122	0.775510204	-0.232653061	10.47755782
2.448979592	0.581632653	-0.220408163	10.47768227
1.12244898	0.795918367	-0.171428571	10.47771488
1.734693878	0.755102041	-0.306122449	10.47789777
1.428571429	0.693877551	-0.244897959	10.47792058
3.469387755	0.969387755	-0.306122449	10.47818977
4.183673469	0.5	-0.171428571	10.47835478
2.142857143	0.969387755	-0.379591837	10.47836065
2.142857143	0.87755102	-0.342857143	10.47843198
